Date in details,Name and nationality of Economcists / Prophets / Sahaba,Book Title or links,Schools of Thoughts,Crisis / Events,Evolution of Money,Society ,Dates 
2000,"Heckman
1944–
USA","Selection bias models
Nobel 2000",,"Turkey

The crisis breaks out on 20 November 2000 within the framework of an ambitious stabilization plan adopted at the end of 1999, aimed at reducing inflation from an average of 65% to 25% in 2000 and below 10% by 2002. The program includes a peg of the Turkish lira to the US dollar in order to reduce inflationary expectations.

Inflation is indeed brought down to below 35% year-on-year by February 2001, but in the meantime, the inflow of foreign capital encourages Turkish banks to engage in excessive speculation on falling interest rates, purchasing large volumes of government bonds financed through short-term borrowing in Turkish lira or, even more riskily, in US dollars.

As in Mexico in 1990–1994, Turkey’s competitiveness erodes—at roughly three times the speed—and the balance of payments deteriorates rapidly, triggering panic in the interest rate market as banks attempt to unwind their positions. Between 10 November and 10 December, medium-term Turkish government bond yields rise from 40% to 110%.

Facing the risk of widespread banking failures, the Turkish money market dries up and foreign-currency credit lines are not renewed. An emergency IMF loan in December proves insufficient, and in February the government is forced to let the lira float, leading to a 50% depreciation against the US dollar. A second, much larger assistance program is then implemented under the leadership of the United States.",,,AD 2000
2000,"McFadden
1937–
USA","Discrete choice theory
Nobel 2000",,Économie du Zimbabwe(Hyperinflation au Zimbabwe),,,
2001,"Akerlof
1940–
USA","Market for Lemons
Nobel 2001",,"January. A debt crisis breaks out in Argentina. The IMF will refuse, in December, to grant an emergency $1.2 billion (€800 million) aid package to Buenos Aires. The country plunges into an unprecedented crisis.

September 12. Sharp fall in financial markets following the terrorist attacks in the United States the previous day. Liquidity injections by the Federal Reserve and the European Central Bank (ECB), as well as cuts in policy interest rates, help prevent a banking crisis.

The systemic dimension of the crisis is highlighted by the fact that several major financial institutions had operations in the World Trade Center towers and nearby, while key communication nodes for payment and settlement systems were affected by the attacks. The U.S. Federal Reserve responded rapidly and forcefully, injecting unlimited liquidity to banks facing settlement mismatches—institutions that had payment obligations but had not yet been credited by counterparties. The intervention was so large that the U.S. interbank overnight rate, the Fed Funds rate, fell to zero for several days. The Fed continued for more than a week to supply liquidity freely, avoiding any risk of systemic collapse.

For its part, the European Central Bank provided an additional €130 billion in liquidity to European banks. Finally, an unexpected coordinated cut in policy rates was carried out by the Federal Reserve, the ECB, and the Bank of England.

December. Bankruptcy of the American energy trading company Enron (with $64 billion in assets) following accounting fraud. Nearly 7,000 employees are laid off.",,,
,"Spence
1943–
USA","Signaling Theory
Nobel 2001",,"In autumn 2001, credit spreads on junk bonds returned to levels close to those reached during the 1989 crisis (see above). The September 11 attacks, followed by a slight contagion from the Argentine economic crisis (see below), pushed them again above 1,000 basis points.

Interest rates – Junk bonds",,,
,"Stiglitz
1943–
USA","Information Asymmetry
Nobel 2001",,Argentine economic crisis. It breaks out in November 2001 (foreign exchange market / forex).,,,
2002,"Kahneman
1934–
USA","Prospect Theory
Nobel 2002",,"July. Telecommunications giant WorldCom files for bankruptcy. It is the largest (fraudulent) bankruptcy in history.

As the Brazilian presidential election of 27 October approaches, the increasing likelihood of victory by Luiz Inácio Lula da Silva creates growing anxiety among holders of Brazilian public debt. Argentina (see above) has just defaulted on its debt, and fears rise that, once elected, Lula will impose a moratorium on interest payments.

Throughout the year, the yield spread between Brazilian dollar-denominated bonds and U.S. Treasury bonds rises steadily, peaking in October at 2,300 basis points (i.e., a 23% yield differential). This level implicitly assigned Brazil a near-100% probability of default. At the same time, the real depreciates, losing half of its value.

Notably, this crisis unfolds despite a massive $30 billion IMF support package, of which only $6 billion was disbursed before the election and $24 billion after. The bubble deflates rapidly once the election is over, as it becomes clear that the new president will not pursue financial adventurism.",,,
,"Smith
1927–
USA","Experimental Economics
Nobel 2002",,,,,
2003,"Engle, Robert
1942–
USA","ARCH models (volatility in finance)
Nobel 2003",,,,,
,"Granger, Clive
1934–2009
UK","Causality in time series
Nobel 2003",,,,,
2004,"Kydland, Finn
1943–
Norway","Dynamic macroeconomics
Nobel 2004",,,,,
,"Prescott, Edward
1940–
USA","Real business cycles
Nobel 2004",,,,,
2005,"Aumann, Robert
1930–
USA","Game theory (repeated games)
Nobel 2005",,"April. In the United States, credit companies secure a reform of personal bankruptcy law. It mainly penalizes people who are unemployed or facing excessive medical expenses",,,
,"Schelling, Thomas
1921–2016
USA","Strategic conflict theory
Nobel 2005",,,,,
2006,"Phelps, Edmund
1933–
USA","Inflation–unemployment tradeoff
Nobel 2006",,,,,
2007,"Hurwicz, Leonid
1917–2008
USA","Mechanism design theory
Nobel 2007",,"February 8. HSBC warns that defaults on subprime mortgage loans will reduce its annual profit by $10.5 billion. This marks the beginning of the subprime crisis.

April 2. The second-largest U.S. subprime lender, New Century Financial Corporation, files for bankruptcy.

August. Collapse of the U.S. subprime mortgage market. Beginning of the financial crisis.

August 9. Suspension of three BNP Paribas funds. The European Central Bank injects €95 billion into the banking system, and the U.S. Federal Reserve injects $24 billion.

September 15. The British government guarantees up to £60 billion (€75 billion) of deposits at Northern Rock, which is on the brink of collapse. It will later be nationalized on February 17.

October 29. Resignation of Stan O'Neal, CEO of Merrill Lynch, after announcing a $2.24 billion loss. On November 4, Charles Prince, CEO of Citigroup, resigns as well, followed on January 8 by James Cayne, CEO of Bear Stearns.",,,
,"Maskin, Eric
1950–
USA","Incentive-compatible mechanisms
Nobel 2007",,,,,
,"Myerson, Roger
1951–
USA","Mechanism design theory
Nobel 2007",,,,,
2008,"Krugman, Paul
1953–
USA","Trade theory & economic geography
Nobel 2008",,"January 21. Global stock markets collapse.

January 24. Speculative operations by a trader, Jérôme Kerviel, cause a €4.9 billion loss for Société Générale.

February 13. U.S. President George W. Bush signs an economic stimulus package, including nearly $150 billion (€106 billion) in tax cuts for individuals and businesses.

March 16. JPMorgan Chase acquires, with financial assistance from the Federal Reserve, the investment bank Bear Stearns, whose two hedge funds collapsed during the summer of 2007.

July 28. The U.S. Congress passes a $300 billion housing bailout plan aimed at 400,000 homeowners at risk of foreclosure.

This crisis, triggered by the securitization of toxic mortgage debt from the U.S. housing bubble of the 2000s, broke out in the summer of 2007 (the subprime crisis). It led to falling real estate prices, a domino effect causing the collapse of several major global banks, and a decline in stock markets. Central banks (mainly the ECB and the Fed) injected massive liquidity. However, the adoption of the U.S. bank bailout plan (the Paulson Plan) and other measures in Europe were not sufficient to restore confidence, leading to a global stock market crash in October 2008. The interbank market became almost completely frozen due to very high interest rates and a generalized loss of trust. The real economy also began to be affected. U.S. pension funds lost about $2 trillion in one year.",,,
,,,,"September 7. Washington nationalizes the two main mortgage lenders in distress, Fannie Mae and Freddie Mac. Estimated cost: $200 billion (€142 billion).

September 15. Investment bank Lehman Brothers files for bankruptcy, as the Federal Reserve refuses to rescue it. Bank of America acquires Merrill Lynch.

September 16. The U.S. government and the Federal Reserve acquire 79.9% of the world’s largest insurance company, AIG, for $85 billion (€60 billion).

September 19. To counter the threat of a systemic collapse of financial markets, Treasury Secretary Henry Paulson proposes the purchase of “toxic assets” held by banks. Estimated cost: $700 billion (€497 billion).

September 21. Goldman Sachs and Morgan Stanley abandon their investment bank status and become commercial banks to access the rescue plan.

September 23. “Wall Street as we know it will cease to exist,” announces the Wall Street Journal.

September 26. JPMorgan Chase takes control of Washington Mutual with federal assistance, marking the largest bank failure in U.S. history.

September 28. British bank Bradford & Bingley is nationalized.

September 29. The U.S. House of Representatives rejects the bailout plan proposed by Secretary Paulson, triggering a historic stock market plunge on Wall Street.

September 30. The Irish government announces it will guarantee 100% of deposits in domestic banks.",,,
2009,"Ostrom, Elinor
1933–2012
USA","Governance of commons
Nobel 2009",,"Greek crisis: Currency, bond market, equities, systemic risk, 2009",,,
,"Williamson, Oliver
1932–2013
USA","Transaction cost economics
Nobel 2009",,,,,
2010,"Diamond, Peter
1940–
USA","Search frictions in labor markets
Nobel 2010",,"Real estate market, banking, equities, systemic risk, bond market (2010-2015)

The crisis begins at the end of 2009 but becomes truly visible in 2010. It results both from the global financial crisis and from country-specific factors in Greece: high public debt (around 120% of GDP) and a revealed budget deficit rising from 6% to 12.7% of GDP, eventually reaching 15.4%.

This crisis is largely due to the lack of transparency in the reporting of Greece’s debt and deficit. It threatens to spread to other countries, particularly Portugal and Spain, fragile economies forced to adopt austerity measures. For some observers, the crisis reflects the difficulties of a Europe facing relative decline.",,,
,"Mortensen, Dale
1932–
USA","Search & matching theory
Nobel 2010",,,,,
,"Pissarides, Christopher
1948–
UK/Cyprus","Labor market search models
Nobel 2010",,,,,
2011,"Sargent, Thomas
1943–
USA","Macroeconomic causality
Nobel 2011",,,,,
,"Sims, Christopher
1942–
USA","Time series macroeconometrics
Nobel 2011",,,,,
2012,"Roth, Alvin
1951–
USA","Market design
Nobel 2012",,"Forex, inflation, marché, hyperinflation , La chute du prix du baril de pétrole a très fortement affecté le Venezuela où 96 % des recettes de l’État sont tirées de l'exploitation de pétrole. En conséquence, le pays connait une des plus graves crises économiques de son histoire après une récession du PIB du pays à 2 chiffres à partir de 2016 et une situation d'hyperinflation à un niveau jamais vu depuis très longtemps, dépassant la barre de 1 000 000 % en 2018 selon le FMI.",,,
,"Shapley, Lloyd
1923–2016
USA","Cooperative game theory
Nobel 2012",,,,,
2013,"Fama, Eugene
1939–
USA","Efficient markets hypothesis
Nobel 2013",,,,,
,"Hansen, Lars Peter
1952–
USA","Econometric methods (GMM)
Nobel 2013",,,,,
,"Shiller, Robert
1946–
USA","Behavioral finance & asset pricing
Nobel 2013",,,,,
2014,"Tirole, Jean
1953–
France","Market power & regulation
Nobel 2014",,"Forex , Elle commence fin 2014 mais ne devient réellement visible qu'en 2015. Elle résulte par la forte dégradation qui a suivi la réélection présidentielle de Dilma Roussef : hausse, allégations de corruption et la perte de la capacité d'investissement public entraîna une forte récession économique.",,,
2015,"Deaton, Angus
1945–
UK","Consumption, poverty, welfare
Nobel 2015",,Actions (equities),,,
2016,"Hart, Oliver
1948–
UK/USA","Contract theory
Nobel 2016",,,,,
,"Holmström, Bengt
1949–
Finland","Incentive theory
Nobel 2016",,,,,
2017,"Thaler, Richard
1945–
USA","Behavioral economics
Nobel 2017",,,,,
2018,"Nordhaus, William
1941–
USA","Climate economics
Nobel 2018",,"Forex, taux d'intérêt, Face à une inflation galopante (avec un taux d'inflation annuel d'environ 13 % pour 2018), des taux d'intérêt restant bas sous la pression du président Turc Erdogan, à la suite de menaces commerciales de la part du président américain Donald Trump et à la volonté de ce dernier de « punir » la Turquie pour la détention du pasteur américain Andrew Brunson, la livre turque perd près de la moitié de sa valeur le 13 août. Son taux de change passe en une journée de 3,5 livres pour 1 dollar à 7,5 livres pour 1 dollar.",,,
,"Romer, Paul
1955–
USA","Endogenous growth theory
Nobel 2018",,"Forex, inflation.

Between January and September 2018, the Argentine peso loses 50% of its value. To respond to the currency’s depreciation, the central bank sharply raises its policy interest rate. Meanwhile, Mauricio Macri launches an austerity plan, including the abolition of around ten ministries and increases in export taxes.",,,
2019,"Banerjee, Abhijit
1961–
USA/India","Poverty & development experiments
Nobel 2019",,"In late 2019, early signs of COVID-19 appeared in China and began spreading globally.",,"In 2019, the Yemen civil war continued, causing a severe humanitarian crisis with widespread famine and displacement.",
,"Duflo, Esther
1972–
France/USA","Randomized development economics
Nobel 2019",,,,"In 2019, the Syrian civil war was still ongoing, although the conflict had slowed compared to earlier years.",
,"Kremer, Michael
1964–
USA","Development economics (field experiments)
Nobel 2019",,,,,
2020,"Milgrom, Paul
1948–
USA","Auction theory
Nobel 2020",,"In March 2020, major stock indexes in Europe, Asia, and the US dropped sharply, including the CAC 40 recording one of its worst sessions ever.

In 2020, governments and central banks responded with massive stimulus programs and very low interest rates.",,"In 2020, COVID-19 became a global pandemic and caused a historic worldwide stock market crash., ",
,"Wilson, Robert
1937–
USA","Auction design theory
Nobel 2020",,"Equities. With the onset of the coronavirus outbreak in early December 2019 in China, the disease spreads worldwide and triggers a sharp global stock market crash, particularly affecting Asian and European exchanges, the regions most impacted by the epidemic. During this crisis, the CAC 40 records the worst trading session in its history.",,"In 2020, the Nagorno-Karabakh war between Armenia and Azerbaijan erupted, lasting about six weeks and ending with a Russia-brokered ceasefire.",
2021,"Angrist, Joshua
1960–
USA","Causal inference (econometrics)
Nobel 2021",,"In 2021, global markets recovered strongly due to reopening economies and high consumer demand.",,"In 2021, the situation in many existing conflicts remained unstable, with no major global war, but tensions persisted in multiple regions.",
,"Card, David
1956–
Canada/USA","Empirical labor economics
Nobel 2021",,"In 2021, inflation began to rise because of supply chain disruptions and strong economic recovery.",,,
,"Imbens, Guido
1963–
Netherlands/USA","Causal inference methods
Nobel 2021",,,,,
2022,"Bernanke, Ben
1953–
USA","Banking & financial crises
Nobel 2022",,"Inflation, hyperinflation, interest rates.

The 2021–2022 global energy crisis is an energy shortage worldwide, caused in 2021 by the strong global economic rebound after the COVID-19 pandemic recession of 2020, and then intensified from March 2022 by Russia’s invasion of Ukraine.",,"In 2022, Russia launched a full-scale invasion of Ukraine, starting the largest war in Europe since World War II. Russian invasion of Ukraine",
,"Diamond, Douglas
1953–
USA","Banking stability theory
Nobel 2022",,"In 2022, an energy crisis emerged with sharp increases in oil and gas prices, especially in Europe.",,"In 2022, the Russia–Ukraine war began and created major geopolitical instability.",
,"Dybvig, Philip
1955–
USA","Bank run theory
Nobel 2022",,"In 2022, inflation reached multi-decade highs in many countries, forcing central banks like the Federal Reserve and ECB to rapidly increase interest rates.",,"In 2022, the war caused massive destruction, millions of refugees, and major global economic impacts, especially in energy and food markets.",
2023,"Goldin, Claudia
1946–
USA","Gender & labor economics
Nobel 2023",,"In 2023, higher interest rates slowed borrowing, investment, and overall global economic growth.",,"In 2023, financial stress appeared in parts of the banking sector, showing weaknesses after rapid rate hikes., In 2023, the Ukraine war continued with heavy fighting, shifting front lines, and long-term trench warfare-style conditions in some areas.",
,,,,,,"In 2023, new global tensions increased, including rising instability in the Middle East.",
,,,,,,"In late 2023, the Israel–Hamas war began after the October 7 attacks, escalating conflict in Gaza and increasing regional tensions. Israel–Hamas war",
,,,,,,"In 2023, Iran was widely reported to have political and indirect strategic links with groups involved in the regional escalation, especially through long-standing alliances.

In 2023, Hezbollah in Lebanon increased cross-border attacks with Israel, raising fears of a wider regional war.",
2024,"Acemoglu, Daron
1967–
Turkey/USA","Institutions and prosperity
Nobel 2024",,"In 2024, inflation started to decline gradually as supply chains normalized and monetary policy remained tight.",,"In 2024, the Ukraine war remained ongoing, with continued military aid from Western countries and prolonged stalemate conditions in many areas.",
,"Johnson, Simon
1963–
UK/USA","Institutions and development
Nobel 2024",,"In 2024, markets adapted to the idea of “higher-for-longer” interest rates, meaning borrowing costs stayed elevated for longer than expected.",,"In 2024, the Middle East conflict expanded risks of wider regional instability involving nearby countries.",
,"Robinson, James A.
1960–
USA/UK","Institutions and economic growth
Nobel 2024",,,,"In 2024, the Gaza war continued with severe humanitarian crisis and ongoing military operations.",
,,,,,,"In 2024, Lebanon’s southern border remained tense due to continued exchanges between Hezbollah and Israel.",
,,,,,,"In 2024, Syria stayed fragmented, with continued Iranian, Russian, and local forces operating in different regions of the country.",
2025,"Mokyr, Joel
1946–
Netherlands/USA","Preconditions for technological progress
Nobel 2025",,"In 2025, some economies began seeing inflation closer to target levels, leading to discussions about possible interest rate cuts.",,"In 2026, the United States increased pressure in the Gulf and at times used naval operations and restrictions on shipping routes linked to Iran, while Iran responded with warnings and limited maritime interference, creating a “blockade vs counter-blockade” situation rather than a clean closure.",
,"Aghion, Philippe
1956–
France","Creative destruction & growth theory
Nobel 2025",,"In 2025 to 2026, global markets remain sensitive to geopolitical tensions, energy prices, and uneven recovery across regions.",,,
,"Howitt, Peter
1946–
Canada","Endogenous growth & creative destruction
Nobel 2025",,,,,
2026,,,,,,"In 2025–2026, conflicts in Gaza, Lebanon, Syria, and Iraq continue to create instability, with Iran, Israel, and various regional groups playing major roles. External countries like the United States are involved, but they do not fully control or determine the outcomes on the ground.",
